pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
833,https://pokemondb.net/pokedex/chewtle,Chewtle,8.5 kg ,0.3 m ,Water,,#0834-Drednaw-https://pokemondb.net/pokedex/drednaw,,,,,,,,,Swift Swim,Shell Armor,Strong Jaw,,,
836,https://pokemondb.net/pokedex/boltund,Boltund,34.0 kg ,1.0 m ,Electric,,,,,,,,,,,Competitive,Strong Jaw,,,,
829,https://pokemondb.net/pokedex/eldegoss,Eldegoss,2.5 kg ,0.5 m ,Grass,,#0829-Gossifleur-https://pokemondb.net/pokedex/gossifleur,,,,,,,,,Effect Spore,Regenerator,Cotton Down,,,
830,https://pokemondb.net/pokedex/eldegoss,Eldegoss,2.5 kg ,0.5 m ,Grass,,,,,,,,,,,Effect Spore,Regenerator,Cotton Down,,,
832,https://pokemondb.net/pokedex/dubwool,Dubwool,43.0 kg ,1.3 m ,Normal,,,,,,,,,,,Bulletproof,Steadfast,Fluffy,,,
820,https://pokemondb.net/pokedex/greedent,Greedent,6.0 kg ,0.6 m ,Normal,,,,,,,,,,,Gluttony,Cheek Pouch,,,,
818,https://pokemondb.net/pokedex/inteleon,Inteleon,45.2 kg ,1.9 m ,Water,,,,,,,,,,,Sniper,Torrent,,,,
816,https://pokemondb.net/pokedex/sobble,Sobble,4.0 kg ,0.3 m ,Water,,#0818-Inteleon-https://pokemondb.net/pokedex/inteleon,#0817-Drizzile-https://pokemondb.net/pokedex/drizzile,,,,,,,,Sniper,Torrent,,,,
831,https://pokemondb.net/pokedex/wooloo,Wooloo,6.0 kg ,0.6 m ,Normal,,#0832-Dubwool-https://pokemondb.net/pokedex/dubwool,,,,,,,,,Bulletproof,Run Away,Fluffy,,,
828,https://pokemondb.net/pokedex/thievul,Thievul,19.9 kg ,1.2 m ,Dark,,,,,,,,,,,Stakeout,Unburden,Run Away,,,
819,https://pokemondb.net/pokedex/skwovet,Skwovet,2.5 kg ,0.3 m ,Normal,,#0820-Greedent-https://pokemondb.net/pokedex/greedent,,,,,,,,,Gluttony,Cheek Pouch,,,,
813,https://pokemondb.net/pokedex/raboot,Raboot,9.0 kg ,0.6 m ,Fire,,#0815-Cinderace-https://pokemondb.net/pokedex/cinderace,#0813-Scorbunny-https://pokemondb.net/pokedex/scorbunny,,,,,,,,Libero,Blaze,,,,
815,https://pokemondb.net/pokedex/cinderace,Cinderace,33.0 kg ,1.4 m ,Fire,,,,,,,,,,,Libero,Blaze,,,,
809,https://pokemondb.net/pokedex/melmetal,Melmetal,800.0 kg ,2.5 m ,Steel,,,,,,,,,,,Iron Fist,,,,,
814,https://pokemondb.net/pokedex/raboot,Raboot,9.0 kg ,0.6 m ,Fire,,,,,,,,,,,Libero,Blaze,,,,
812,https://pokemondb.net/pokedex/rillaboom,Rillaboom,90.0 kg ,2.1 m ,Grass,,,,,,,,,,,Grassy Surge,Overgrow,,,,
811,https://pokemondb.net/pokedex/thwackey,Thwackey,14.0 kg ,0.7 m ,Grass,,,,,,,,,,,Grassy Surge,Overgrow,,,,
810,https://pokemondb.net/pokedex/grookey,Grookey,5.0 kg ,0.3 m ,Grass,,#0812-Rillaboom-https://pokemondb.net/pokedex/rillaboom,#0811-Thwackey-https://pokemondb.net/pokedex/thwackey,,,,,,,,Grassy Surge,Overgrow,,,,
808,https://pokemondb.net/pokedex/meltan,Meltan,8.0 kg ,0.2 m ,Steel,,#0809-Melmetal-https://pokemondb.net/pokedex/melmetal,,,,,,,,,Magnet Pull,,,,,
807,https://pokemondb.net/pokedex/zeraora,Zeraora,44.5 kg ,1.5 m ,Electric,,,,,,,,,,,Volt Absorb,,,,,
806,https://pokemondb.net/pokedex/blacephalon,Blacephalon,13.0 kg ,1.8 m ,Fire,Ghost,,,,,,,,,,Beast Boost,,,,,
804,https://pokemondb.net/pokedex/naganadel,Naganadel,150.0 kg ,3.6 m ,Poison,Dragon,,,,,,,,,,Beast Boost,,,,,
797,https://pokemondb.net/pokedex/celesteela,Celesteela,999.9 kg ,9.2 m ,Steel,Flying,,,,,,,,,,Beast Boost,,,,,
805,https://pokemondb.net/pokedex/stakataka,Stakataka,820.0 kg ,5.5 m ,Rock,Steel,,,,,,,,,,Beast Boost,,,,,
795,https://pokemondb.net/pokedex/pheromosa,Pheromosa,25.0 kg ,1.8 m ,Bug,Fighting,,,,,,,,,,Beast Boost,,,,,
796,https://pokemondb.net/pokedex/xurkitree,Xurkitree,100.0 kg ,3.8 m ,Electric,,,,,,,,,,,Beast Boost,,,,,
793,https://pokemondb.net/pokedex/nihilego,Nihilego,55.5 kg ,1.2 m ,Rock,Poison,,,,,,,,,,Beast Boost,,,,,
789,https://pokemondb.net/pokedex/lunala,Lunala,120.0 kg ,4.0 m ,Psychic,Ghost,#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo,#0790-Cosmoem-https://pokemondb.net/pokedex/cosmoem,#0789-Cosmog-https://pokemondb.net/pokedex/cosmog,,,,,,,Shadow Shield,,,,,
792,https://pokemondb.net/pokedex/lunala,Lunala,120.0 kg ,4.0 m ,Psychic,Ghost,,,,,,,,,,Shadow Shield,,,,,
788,https://pokemondb.net/pokedex/tapu-fini,Tapu Fini,21.2 kg ,1.3 m ,Water,Fairy,,,,,,,,,,Telepathy,Misty Surge,,,,
786,https://pokemondb.net/pokedex/tapu-lele,Tapu Lele,18.6 kg ,1.2 m ,Psychic,Fairy,,,,,,,,,,Telepathy,Psychic Surge,,,,
794,https://pokemondb.net/pokedex/buzzwole,Buzzwole,333.6 kg ,2.4 m ,Bug,Fighting,,,,,,,,,,Beast Boost,,,,,
787,https://pokemondb.net/pokedex/tapu-bulu,Tapu Bulu,45.5 kg ,1.9 m ,Grass,Fairy,,,,,,,,,,Telepathy,Grassy Surge,,,,
785,https://pokemondb.net/pokedex/tapu-koko,Tapu Koko,20.5 kg ,1.8 m ,Electric,Fairy,,,,,,,,,,Telepathy,Electric Surge,,,,
782,https://pokemondb.net/pokedex/hakamo-o,Hakamo-o,47.0 kg ,1.2 m ,Dragon,Fighting,#0784-Kommo-o-https://pokemondb.net/pokedex/kommo-o,#0783-Hakamo-o-https://pokemondb.net/pokedex/hakamo-o,#0782-Jangmo-o-https://pokemondb.net/pokedex/jangmo-o,,,,,,,Overcoat,Soundproof,Bulletproof,,,
780,https://pokemondb.net/pokedex/drampa,Drampa,185.0 kg ,3.0 m ,Normal,Dragon,,,,,,,,,,Cloud Nine,Sap Sipper,Berserk,,,
777,https://pokemondb.net/pokedex/togedemaru,Togedemaru,3.3 kg ,0.3 m ,Electric,Steel,,,,,,,,,,Sturdy,Lightning Rod,Iron Barbs,,,
778,https://pokemondb.net/pokedex/mimikyu,Mimikyu,0.7 kg ,0.2 m ,Ghost,Fairy,,,,,,,,,,Disguise,,,,,
784,https://pokemondb.net/pokedex/kommo-o,Kommo-o,78.2 kg ,1.6 m ,Dragon,Fighting,,,,,,,,,,Overcoat,Soundproof,Bulletproof,,,
783,https://pokemondb.net/pokedex/hakamo-o,Hakamo-o,47.0 kg ,1.2 m ,Dragon,Fighting,,,,,,,,,,Overcoat,Soundproof,Bulletproof,,,
781,https://pokemondb.net/pokedex/dhelmise,Dhelmise,210.0 kg ,3.9 m ,Ghost,Grass,,,,,,,,,,Steelworker,,,,,
779,https://pokemondb.net/pokedex/bruxish,Bruxish,19.0 kg ,0.9 m ,Water,Psychic,,,,,,,,,,Wonder Skin,Strong Jaw,Dazzling,,,
776,https://pokemondb.net/pokedex/turtonator,Turtonator,212.0 kg ,2.0 m ,Fire,Dragon,,,,,,,,,,Shell Armor,,,,,
772,https://pokemondb.net/pokedex/silvally,Silvally,100.5 kg ,2.3 m ,Normal,,#0772-Type: Null-https://pokemondb.net/pokedex/type-null,,,,,,,,,RKS System,,,,,
775,https://pokemondb.net/pokedex/komala,Komala,19.9 kg ,0.4 m ,Normal,,,,,,,,,,,Comatose,,,,,
771,https://pokemondb.net/pokedex/pyukumuku,Pyukumuku,1.2 kg ,0.3 m ,Water,,,,,,,,,,,Unaware,Innards Out,,,,
769,https://pokemondb.net/pokedex/palossand,Palossand,250.0 kg ,1.3 m ,Ghost,Ground,#0769-Sandygast-https://pokemondb.net/pokedex/sandygast,,,,,,,,,Sand Veil,Water Compaction,,,,
773,https://pokemondb.net/pokedex/silvally,Silvally,100.5 kg ,2.3 m ,Normal,,,,,,,,,,,RKS System,,,,,
774,https://pokemondb.net/pokedex/minior,Minior,40.0 kg ,0.3 m ,Rock,Flying,,,,,,,,,,Shields Down,,,,,
770,https://pokemondb.net/pokedex/palossand,Palossand,250.0 kg ,1.3 m ,Ghost,Ground,,,,,,,,,,Sand Veil,Water Compaction,,,,
767,https://pokemondb.net/pokedex/golisopod,Golisopod,108.0 kg ,2.0 m ,Bug,Water,#0767-Wimpod-https://pokemondb.net/pokedex/wimpod,,,,,,,,,Emergency Exit,,,,,
766,https://pokemondb.net/pokedex/passimian,Passimian,82.8 kg ,2.0 m ,Fighting,,,,,,,,,,,Defiant,Receiver,,,,
764,https://pokemondb.net/pokedex/comfey,Comfey,0.3 kg ,0.1 m ,Fairy,Poké Pelago,,,,,,,,,,Natural Cure,Triage,Flower Veil,,,
762,https://pokemondb.net/pokedex/steenee,Steenee,8.2 kg ,0.7 m ,Grass,,,,,,,,,,,Sweet Veil,Oblivious,Leaf Guard,,,
761,https://pokemondb.net/pokedex/tsareena,Tsareena,21.4 kg ,1.2 m ,Grass,,#0762-Steenee-https://pokemondb.net/pokedex/steenee,#0761-Bounsweet-https://pokemondb.net/pokedex/bounsweet,,,,,,,,Sweet Veil,Queenly Majesty,Leaf Guard,,,
763,https://pokemondb.net/pokedex/tsareena,Tsareena,21.4 kg ,1.2 m ,Grass,,,,,,,,,,,Sweet Veil,Queenly Majesty,Leaf Guard,,,
768,https://pokemondb.net/pokedex/golisopod,Golisopod,108.0 kg ,2.0 m ,Bug,Water,,,,,,,,,,Emergency Exit,,,,,
760,https://pokemondb.net/pokedex/bewear,Bewear,135.0 kg ,2.1 m ,Normal,Fighting,,,,,,,,,,Unnerve,Klutz,Fluffy,,,
759,https://pokemondb.net/pokedex/stufful,Stufful,6.8 kg ,0.5 m ,Normal,Fighting,#0760-Bewear-https://pokemondb.net/pokedex/bewear,,,,,,,,,Cute Charm,Klutz,Fluffy,,,
758,https://pokemondb.net/pokedex/salazzle,Salazzle,22.2 kg ,1.2 m ,Poison,Fire,,,,,,,,,,Oblivious,Corrosion,,,,
757,https://pokemondb.net/pokedex/salandit,Salandit,4.8 kg ,0.6 m ,Poison,Fire,#0758-Salazzle-https://pokemondb.net/pokedex/salazzle,,,,,,,,,Oblivious,Corrosion,,,,
749,https://pokemondb.net/pokedex/mudbray,Mudbray,110.0 kg ,1.0 m ,Ground,,#0750-Mudsdale-https://pokemondb.net/pokedex/mudsdale,,,,,,,,,Inner Focus,Stamina,Own Tempo,,,
747,https://pokemondb.net/pokedex/toxapex,Toxapex,14.5 kg ,0.7 m ,Poison,Water,#0747-Mareanie-https://pokemondb.net/pokedex/mareanie,,,,,,,,,Regenerator,Limber,Merciless,,,
748,https://pokemondb.net/pokedex/toxapex,Toxapex,14.5 kg ,0.7 m ,Poison,Water,,,,,,,,,,Regenerator,Limber,Merciless,,,
746,https://pokemondb.net/pokedex/wishiwashi,Wishiwashi,0.3 kg ,0.2 m ,Water,8,,,,,,,,,,Schooling,,,,,
745,https://pokemondb.net/pokedex/lycanroc,Lycanroc,25.0 kg ,0.8 m ,Rock,,,,,,,,,,,Tough Claws,No Guard,Vital Spirit,Keen Eye,Steadfast,Sand Rush
744,https://pokemondb.net/pokedex/rockruff,Rockruff,9.2 kg ,0.5 m ,Rock,Ten Carat Hill,#0745-Lycanroc-https://pokemondb.net/pokedex/lycanroc,,,,,,,,,Own Tempo,Steadfast,Vital Spirit,Keen Eye,,
743,https://pokemondb.net/pokedex/ribombee,Ribombee,0.5 kg ,0.2 m ,Bug,Fairy,,,,,,,,,,Sweet Veil,Shield Dust,Honey Gather,,,
740,https://pokemondb.net/pokedex/crabominable,Crabominable,180.0 kg ,1.7 m ,Fighting,Ice,,,,,,,,,,Anger Point,Iron Fist,Hyper Cutter,,,
742,https://pokemondb.net/pokedex/cutiefly,Cutiefly,0.2 kg ,0.1 m ,Bug,Fairy,#0743-Ribombee-https://pokemondb.net/pokedex/ribombee,,,,,,,,,Sweet Veil,Shield Dust,Honey Gather,,,
741,https://pokemondb.net/pokedex/oricorio,Oricorio,3.4 kg ,0.6 m ,Fire,Flying,,,,,,,,,,Dancer,,,,,
739,https://pokemondb.net/pokedex/crabrawler,Crabrawler,7.0 kg ,0.6 m ,Fighting,3,#0740-Crabominable-https://pokemondb.net/pokedex/crabominable,,,,,,,,,Anger Point,Iron Fist,Hyper Cutter,,,
738,https://pokemondb.net/pokedex/vikavolt,Vikavolt,45.0 kg ,1.5 m ,Bug,Electric,,,,,,,,,,Levitate,,,,,
737,https://pokemondb.net/pokedex/charjabug,Charjabug,10.5 kg ,0.5 m ,Bug,Electric,,,,,,,,,,Battery,,,,,
736,https://pokemondb.net/pokedex/grubbin,Grubbin,4.4 kg ,0.4 m ,Bug,4,#0738-Vikavolt-https://pokemondb.net/pokedex/vikavolt,#0737-Charjabug-https://pokemondb.net/pokedex/charjabug,,,,,,,,Swarm,,,,,
735,https://pokemondb.net/pokedex/gumshoos,Gumshoos,14.2 kg ,0.7 m ,Normal,10,,,,,,,,,,Adaptability,Stakeout,Strong Jaw,,,
734,https://pokemondb.net/pokedex/yungoos,Yungoos,6.0 kg ,0.4 m ,Normal,2,#0735-Gumshoos-https://pokemondb.net/pokedex/gumshoos,,,,,,,,,Adaptability,Stakeout,Strong Jaw,,,
733,https://pokemondb.net/pokedex/toucannon,Toucannon,26.0 kg ,1.1 m ,Normal,Flying,,,,,,,,,,Sheer Force,Skill Link,Keen Eye,,,
731,https://pokemondb.net/pokedex/trumbeak,Trumbeak,14.8 kg ,0.6 m ,Normal,Flying,#0733-Toucannon-https://pokemondb.net/pokedex/toucannon,#0731-Pikipek-https://pokemondb.net/pokedex/pikipek,,,,,,,,Pickup,Skill Link,Keen Eye,,,
732,https://pokemondb.net/pokedex/trumbeak,Trumbeak,14.8 kg ,0.6 m ,Normal,Flying,,,,,,,,,,Pickup,Skill Link,Keen Eye,,,
730,https://pokemondb.net/pokedex/primarina,Primarina,44.0 kg ,1.8 m ,Water,Fairy,,,,,,,,,,Liquid Voice,Torrent,,,,
729,https://pokemondb.net/pokedex/brionne,Brionne,17.5 kg ,0.6 m ,Water,,,,,,,,,,,Liquid Voice,Torrent,,,,
728,https://pokemondb.net/pokedex/popplio,Popplio,7.5 kg ,0.4 m ,Water,,#0730-Primarina-https://pokemondb.net/pokedex/primarina,#0729-Brionne-https://pokemondb.net/pokedex/brionne,,,,,,,,Liquid Voice,Torrent,,,,
727,https://pokemondb.net/pokedex/incineroar,Incineroar,83.0 kg ,1.8 m ,Fire,Dark,,,,,,,,,,Intimidate,Blaze,,,,
726,https://pokemondb.net/pokedex/torracat,Torracat,25.0 kg ,0.7 m ,Fire,,,,,,,,,,,Intimidate,Blaze,,,,
725,https://pokemondb.net/pokedex/litten,Litten,4.3 kg ,0.4 m ,Fire,,#0727-Incineroar-https://pokemondb.net/pokedex/incineroar,#0726-Torracat-https://pokemondb.net/pokedex/torracat,,,,,,,,Intimidate,Blaze,,,,
724,https://pokemondb.net/pokedex/decidueye,Decidueye,36.6 kg ,1.6 m ,Grass,Ghost,,,,,,,,,,Scrappy,Overgrow,Long Reach,,,
722,https://pokemondb.net/pokedex/dartrix,Dartrix,16.0 kg ,0.7 m ,Grass,Flying,#0724-Decidueye-https://pokemondb.net/pokedex/decidueye,#0722-Rowlet-https://pokemondb.net/pokedex/rowlet,,,,,,,,Long Reach,Overgrow,,,,
721,https://pokemondb.net/pokedex/volcanion,Volcanion,195.0 kg ,1.7 m ,Fire,Water,,,,,,,,,,Water Absorb,,,,,
723,https://pokemondb.net/pokedex/dartrix,Dartrix,16.0 kg ,0.7 m ,Grass,Flying,,,,,,,,,,Long Reach,Overgrow,,,,
720,https://pokemondb.net/pokedex/hoopa,Hoopa,9.0 kg ,0.5 m ,Psychic,Ghost,,,,,,,,,,Magician,,,,,
719,https://pokemondb.net/pokedex/diancie,Diancie,8.8 kg ,0.7 m ,Rock,Fairy,,,,,,,,,,Magic Bounce,Clear Body,,,,
700,https://pokemondb.net/pokedex/sylveon,Sylveon,23.5 kg ,1.0 m ,Fairy,,,,,,,,,,,Pixilate,Cute Charm,,,,
699,https://pokemondb.net/pokedex/aurorus,Aurorus,225.0 kg ,2.7 m ,Rock,Ice,,,,,,,,,,Snow Warning,Refrigerate,,,,
718,https://pokemondb.net/pokedex/zygarde,Zygarde,305.0 kg ,5.0 m ,Dragon,Ground,,,,,,,,,,Power Construct,Aura Break,,,,
715,https://pokemondb.net/pokedex/noivern,Noivern,85.0 kg ,1.5 m ,Flying,Dragon,,,,,,,,,,Telepathy,Infiltrator,Frisk,,,
713,https://pokemondb.net/pokedex/avalugg,Avalugg,505.0 kg ,2.0 m ,Ice,Rock,,,,,,,,,,Sturdy,Ice Body,Strong Jaw,Own Tempo,,
712,https://pokemondb.net/pokedex/bergmite,Bergmite,99.5 kg ,1.0 m ,Ice,,#0713-Avalugg-https://pokemondb.net/pokedex/avalugg,,,,,,,,,Sturdy,Ice Body,Own Tempo,,,
714,https://pokemondb.net/pokedex/noibat,Noibat,8.0 kg ,0.5 m ,Flying,Dragon,#0715-Noivern-https://pokemondb.net/pokedex/noivern,,,,,,,,,Telepathy,Infiltrator,Frisk,,,
716,https://pokemondb.net/pokedex/xerneas,Xerneas,215.0 kg ,3.0 m ,Fairy,,,,,,,,,,,Fairy Aura,,,,,
717,https://pokemondb.net/pokedex/yveltal,Yveltal,203.0 kg ,5.8 m ,Dark,Flying,,,,,,,,,,Dark Aura,,,,,
703,https://pokemondb.net/pokedex/carbink,Carbink,5.7 kg ,0.3 m ,Rock,Fairy,,,,,,,,,,Sturdy,Clear Body,,,,
702,https://pokemondb.net/pokedex/dedenne,Dedenne,2.2 kg ,0.2 m ,Electric,Fairy,,,,,,,,,,Plus,Pickup,Cheek Pouch,,,
701,https://pokemondb.net/pokedex/hawlucha,Hawlucha,21.5 kg ,0.8 m ,Fighting,Flying,,,,,,,,,,Mold Breaker,Unburden,Limber,,,
698,https://pokemondb.net/pokedex/amaura,Amaura,25.2 kg ,1.3 m ,Rock,Ice,#0699-Aurorus-https://pokemondb.net/pokedex/aurorus,,,,,,,,,Snow Warning,Refrigerate,,,,
697,https://pokemondb.net/pokedex/tyrantrum,Tyrantrum,270.0 kg ,2.5 m ,Rock,Dragon,,,,,,,,,,Rock Head,Strong Jaw,,,,
693,https://pokemondb.net/pokedex/clawitzer,Clawitzer,35.3 kg ,1.3 m ,Water,,,,,,,,,,,Mega Launcher,,,,,
696,https://pokemondb.net/pokedex/tyrunt,Tyrunt,26.0 kg ,0.8 m ,Rock,Dragon,#0697-Tyrantrum-https://pokemondb.net/pokedex/tyrantrum,,,,,,,,,Sturdy,Strong Jaw,,,,
692,https://pokemondb.net/pokedex/clauncher,Clauncher,8.3 kg ,0.5 m ,Water,,#0693-Clawitzer-https://pokemondb.net/pokedex/clawitzer,,,,,,,,,Mega Launcher,,,,,
691,https://pokemondb.net/pokedex/dragalge,Dragalge,81.5 kg ,1.8 m ,Poison,Dragon,,,,,,,,,,Adaptability,Poison Touch,Poison Point,,,
695,https://pokemondb.net/pokedex/heliolisk,Heliolisk,21.0 kg ,1.0 m ,Electric,Normal,,,,,,,,,,Solar Power,Sand Veil,Dry Skin,,,
690,https://pokemondb.net/pokedex/skrelp,Skrelp,7.3 kg ,0.5 m ,Poison,Water,#0691-Dragalge-https://pokemondb.net/pokedex/dragalge,,,,,,,,,Adaptability,Poison Touch,Poison Point,,,
689,https://pokemondb.net/pokedex/barbaracle,Barbaracle,96.0 kg ,1.3 m ,Rock,Water,,,,,,,,,,Pickpocket,Tough Claws,Sniper,,,
694,https://pokemondb.net/pokedex/helioptile,Helioptile,6.0 kg ,0.5 m ,Electric,Normal,#0695-Heliolisk-https://pokemondb.net/pokedex/heliolisk,,,,,,,,,Solar Power,Sand Veil,Dry Skin,,,
682,https://pokemondb.net/pokedex/aromatisse,Aromatisse,15.5 kg ,0.8 m ,Fairy,,#0682-Spritzee-https://pokemondb.net/pokedex/spritzee,,,,,,,,,Aroma Veil,Healer,,,,
686,https://pokemondb.net/pokedex/malamar,Malamar,47.0 kg ,1.5 m ,Dark,Psychic,#0686-Inkay-https://pokemondb.net/pokedex/inkay,,,,,,,,,Infiltrator,Suction Cups,Contrary,,,
681,https://pokemondb.net/pokedex/aegislash,Aegislash,53.0 kg ,1.7 m ,Steel,Ghost,,,,,,,,,,Stance Change,,,,,
687,https://pokemondb.net/pokedex/malamar,Malamar,47.0 kg ,1.5 m ,Dark,Psychic,,,,,,,,,,Infiltrator,Suction Cups,Contrary,,,
685,https://pokemondb.net/pokedex/slurpuff,Slurpuff,5.0 kg ,0.8 m ,Fairy,,,,,,,,,,,Unburden,Sweet Veil,,,,
684,https://pokemondb.net/pokedex/swirlix,Swirlix,3.5 kg ,0.4 m ,Fairy,,#0685-Slurpuff-https://pokemondb.net/pokedex/slurpuff,,,,,,,,,Unburden,Sweet Veil,,,,
683,https://pokemondb.net/pokedex/aromatisse,Aromatisse,15.5 kg ,0.8 m ,Fairy,,,,,,,,,,,Aroma Veil,Healer,,,,
688,https://pokemondb.net/pokedex/binacle,Binacle,31.0 kg ,0.5 m ,Rock,Water,#0689-Barbaracle-https://pokemondb.net/pokedex/barbaracle,,,,,,,,,Pickpocket,Tough Claws,Sniper,,,
677,https://pokemondb.net/pokedex/meowstic,Meowstic,8.5 kg ,0.6 m ,Psychic,,#0677-Espurr-https://pokemondb.net/pokedex/espurr,,,,,,,,,Competitive,Infiltrator,Keen Eye,Prankster,,
676,https://pokemondb.net/pokedex/furfrou,Furfrou,28.0 kg ,1.2 m ,Normal,,,,,,,,,,,Fur Coat,,,,,
675,https://pokemondb.net/pokedex/pangoro,Pangoro,136.0 kg ,2.1 m ,Fighting,Dark,,,,,,,,,,Scrappy,Mold Breaker,Iron Fist,,,
679,https://pokemondb.net/pokedex/doublade,Doublade,4.5 kg ,0.8 m ,Steel,Ghost,#0681-Aegislash-https://pokemondb.net/pokedex/aegislash,#0679-Honedge-https://pokemondb.net/pokedex/honedge,,,,,,,,No Guard,,,,,
680,https://pokemondb.net/pokedex/doublade,Doublade,4.5 kg ,0.8 m ,Steel,Ghost,,,,,,,,,,No Guard,,,,,
678,https://pokemondb.net/pokedex/meowstic,Meowstic,8.5 kg ,0.6 m ,Psychic,,,,,,,,,,,Competitive,Infiltrator,Keen Eye,Prankster,,
674,https://pokemondb.net/pokedex/pancham,Pancham,8.0 kg ,0.6 m ,Fighting,,#0675-Pangoro-https://pokemondb.net/pokedex/pangoro,,,,,,,,,Scrappy,Mold Breaker,Iron Fist,,,
673,https://pokemondb.net/pokedex/gogoat,Gogoat,91.0 kg ,1.7 m ,Grass,,,,,,,,,,,Grass Pelt,Sap Sipper,,,,
670,https://pokemondb.net/pokedex/floette,Floette,0.9 kg ,0.2 m ,Fairy,,,,,,,,,,,Symbiosis,Flower Veil,,,,
668,https://pokemondb.net/pokedex/pyroar,Pyroar,81.5 kg ,1.5 m ,Fire,Normal,,,,,,,,,,Moxie,Unnerve,Rivalry,,,
666,https://pokemondb.net/pokedex/vivillon,Vivillon,17.0 kg ,1.2 m ,Bug,Flying,,,,,,,,,,Friend Guard,Compound Eyes,Shield Dust,,,
672,https://pokemondb.net/pokedex/skiddo,Skiddo,31.0 kg ,0.9 m ,Grass,,#0673-Gogoat-https://pokemondb.net/pokedex/gogoat,,,,,,,,,Grass Pelt,Sap Sipper,,,,
671,https://pokemondb.net/pokedex/florges,Florges,10.0 kg ,1.1 m ,Fairy,,,,,,,,,,,Symbiosis,Flower Veil,,,,
669,https://pokemondb.net/pokedex/flabebe,Flabébé,0.1 kg ,0.1 m ,Fairy,,#0671-Florges-https://pokemondb.net/pokedex/florges,#0670-Floette-https://pokemondb.net/pokedex/floette,,,,,,,,Symbiosis,Flower Veil,,,,
667,https://pokemondb.net/pokedex/litleo,Litleo,13.5 kg ,0.6 m ,Fire,Normal,#0668-Pyroar-https://pokemondb.net/pokedex/pyroar,,,,,,,,,Moxie,Unnerve,Rivalry,,,
665,https://pokemondb.net/pokedex/spewpa,Spewpa,8.4 kg ,0.3 m ,Bug,,,,,,,,,,,Friend Guard,Shed Skin,,,,
664,https://pokemondb.net/pokedex/scatterbug,Scatterbug,2.5 kg ,0.3 m ,Bug,,#0666-Vivillon-https://pokemondb.net/pokedex/vivillon,#0665-Spewpa-https://pokemondb.net/pokedex/spewpa,,,,,,,,Friend Guard,Compound Eyes,Shield Dust,,,
663,https://pokemondb.net/pokedex/talonflame,Talonflame,24.5 kg ,1.2 m ,Fire,Flying,,,,,,,,,,Gale Wings,Flame Body,,,,
661,https://pokemondb.net/pokedex/fletchinder,Fletchinder,16.0 kg ,0.7 m ,Fire,Flying,#0663-Talonflame-https://pokemondb.net/pokedex/talonflame,#0661-Fletchling-https://pokemondb.net/pokedex/fletchling,,,,,,,,Gale Wings,Flame Body,,,,
660,https://pokemondb.net/pokedex/diggersby,Diggersby,42.4 kg ,1.0 m ,Normal,Ground,,,,,,,,,,Huge Power,Cheek Pouch,Pickup,,,
659,https://pokemondb.net/pokedex/bunnelby,Bunnelby,5.0 kg ,0.4 m ,Normal,,#0660-Diggersby-https://pokemondb.net/pokedex/diggersby,,,,,,,,,Huge Power,Cheek Pouch,Pickup,,,
658,https://pokemondb.net/pokedex/greninja,Greninja,40.0 kg ,1.5 m ,Water,Dark,,,,,,,,,,Battle Bond,Protean,Torrent,,,
662,https://pokemondb.net/pokedex/fletchinder,Fletchinder,16.0 kg ,0.7 m ,Fire,Flying,,,,,,,,,,Gale Wings,Flame Body,,,,
656,https://pokemondb.net/pokedex/frogadier,Frogadier,10.9 kg ,0.6 m ,Water,,#0658-Greninja-https://pokemondb.net/pokedex/greninja,#0656-Froakie-https://pokemondb.net/pokedex/froakie,,,,,,,,Protean,Torrent,,,,
657,https://pokemondb.net/pokedex/frogadier,Frogadier,10.9 kg ,0.6 m ,Water,,,,,,,,,,,Protean,Torrent,,,,
655,https://pokemondb.net/pokedex/delphox,Delphox,39.0 kg ,1.5 m ,Fire,Psychic,,,,,,,,,,Magician,Blaze,,,,
654,https://pokemondb.net/pokedex/braixen,Braixen,14.5 kg ,1.0 m ,Fire,,,,,,,,,,,Magician,Blaze,,,,
650,https://pokemondb.net/pokedex/chesnaught,Chesnaught,90.0 kg ,1.6 m ,Grass,Fighting,#0651-Quilladin-https://pokemondb.net/pokedex/quilladin,#0650-Chespin-https://pokemondb.net/pokedex/chespin,,,,,,,,Bulletproof,Overgrow,,,,
651,https://pokemondb.net/pokedex/quilladin,Quilladin,29.0 kg ,0.7 m ,Grass,,,,,,,,,,,Bulletproof,Overgrow,,,,
652,https://pokemondb.net/pokedex/chesnaught,Chesnaught,90.0 kg ,1.6 m ,Grass,Fighting,,,,,,,,,,Bulletproof,Overgrow,,,,
653,https://pokemondb.net/pokedex/fennekin,Fennekin,9.4 kg ,0.4 m ,Fire,,#0655-Delphox-https://pokemondb.net/pokedex/delphox,#0654-Braixen-https://pokemondb.net/pokedex/braixen,,,,,,,,Magician,Blaze,,,,
