pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,abilities,evolutions
0504,https://pokemondb.net/pokedex/patrat,Patrat,11.6 kg (25.6 lbs),0.5 m (1′08″),Normal,20,Run Away|Keen Eye|Analytic|,#0504-Patrat-https://pokemondb.net/pokedex/patrat|#0504-Patrat-https://pokemondb.net/pokedex/patrat|#0505-Watchog-https://pokemondb.net/pokedex/watchog|
0498,https://pokemondb.net/pokedex/tepig,Tepig,9.9 kg (21.8 lbs),0.5 m (1′08″),Fire,,Blaze|Thick Fat|,#0498-Tepig-https://pokemondb.net/pokedex/tepig|#0498-Tepig-https://pokemondb.net/pokedex/tepig|#0499-Pignite-https://pokemondb.net/pokedex/pignite|#0500-Emboar-https://pokemondb.net/pokedex/emboar|
0502,https://pokemondb.net/pokedex/dewott,Dewott,24.5 kg (54.0 lbs),0.8 m (2′07″),Water,,Torrent|Shell Armor|,#0501-Oshawott-https://pokemondb.net/pokedex/oshawott|#0501-Oshawott-https://pokemondb.net/pokedex/oshawott|#0502-Dewott-https://pokemondb.net/pokedex/dewott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|#0503-Samurott-https://pokemondb.net/pokedex/samurott|
0493,https://pokemondb.net/pokedex/arceus,Arceus,320.0 kg (705.5 lbs),3.2 m (10′06″),Normal,,Multitype|,
0492,https://pokemondb.net/pokedex/shaymin,Shaymin,2.1 kg (4.6 lbs),0.2 m (0′08″),Grass,Flying,Natural Cure|Serene Grace|,
0496,https://pokemondb.net/pokedex/servine,Servine,16.0 kg (35.3 lbs),0.8 m (2′07″),Grass,,Overgrow|Contrary|,#0495-Snivy-https://pokemondb.net/pokedex/snivy|#0495-Snivy-https://pokemondb.net/pokedex/snivy|#0496-Servine-https://pokemondb.net/pokedex/servine|#0497-Serperior-https://pokemondb.net/pokedex/serperior|
0490,https://pokemondb.net/pokedex/manaphy,Manaphy,1.4 kg (3.1 lbs),0.3 m (1′00″),Water,,Hydration|,
0494,https://pokemondb.net/pokedex/victini,Victini,4.0 kg (8.8 lbs),0.4 m (1′04″),Psychic,Fire,Victory Star|,
0489,https://pokemondb.net/pokedex/phione,Phione,3.1 kg (6.8 lbs),0.4 m (1′04″),Water,,Hydration|,
0491,https://pokemondb.net/pokedex/darkrai,Darkrai,50.5 kg (111.3 lbs),1.5 m (4′11″),Dark,,Bad Dreams|,
0495,https://pokemondb.net/pokedex/snivy,Snivy,8.1 kg (17.9 lbs),0.6 m (2′00″),Grass,,Overgrow|Contrary|,#0495-Snivy-https://pokemondb.net/pokedex/snivy|#0495-Snivy-https://pokemondb.net/pokedex/snivy|#0496-Servine-https://pokemondb.net/pokedex/servine|#0497-Serperior-https://pokemondb.net/pokedex/serperior|
0488,https://pokemondb.net/pokedex/cresselia,Cresselia,85.6 kg (188.7 lbs),1.5 m (4′11″),Psychic,,Levitate|,
0467,https://pokemondb.net/pokedex/magmortar,Magmortar,68.0 kg (149.9 lbs),1.6 m (5′03″),Fire,,Flame Body|Vital Spirit|,#0240-Magby-https://pokemondb.net/pokedex/magby|#0240-Magby-https://pokemondb.net/pokedex/magby|#0126-Magmar-https://pokemondb.net/pokedex/magmar|#0467-Magmortar-https://pokemondb.net/pokedex/magmortar|
0471,https://pokemondb.net/pokedex/glaceon,Glaceon,25.9 kg (57.1 lbs),0.8 m (2′07″),Ice,,Snow Cloak|Ice Body|,#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0700-Sylveon-https://pokemondb.net/pokedex/sylveon|
0487,https://pokemondb.net/pokedex/giratina,Giratina,750.0 kg (1653.5 lbs),4.5 m (14′09″),Ghost,Dragon,Pressure|Telepathy|Levitate|,
0475,https://pokemondb.net/pokedex/gallade,Gallade,52.0 kg (114.6 lbs),1.6 m (5′03″),Psychic,Fighting,Steadfast|Sharpness|Justified|Inner Focus|,#0280-Ralts-https://pokemondb.net/pokedex/ralts|#0280-Ralts-https://pokemondb.net/pokedex/ralts|#0281-Kirlia-https://pokemondb.net/pokedex/kirlia|#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir|#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir|#0475-Gallade-https://pokemondb.net/pokedex/gallade|#0475-Gallade-https://pokemondb.net/pokedex/gallade|#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir|#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir|#0475-Gallade-https://pokemondb.net/pokedex/gallade|#0475-Gallade-https://pokemondb.net/pokedex/gallade|
0473,https://pokemondb.net/pokedex/mamoswine,Mamoswine,291.0 kg (641.5 lbs),2.5 m (8′02″),Ice,Ground,Oblivious|Snow Cloak|Thick Fat|,#0220-Swinub-https://pokemondb.net/pokedex/swinub|#0220-Swinub-https://pokemondb.net/pokedex/swinub|#0221-Piloswine-https://pokemondb.net/pokedex/piloswine|#0473-Mamoswine-https://pokemondb.net/pokedex/mamoswine|
0468,https://pokemondb.net/pokedex/togekiss,Togekiss,38.0 kg (83.8 lbs),1.5 m (4′11″),Fairy,Flying,Hustle|Serene Grace|Super Luck|,#0175-Togepi-https://pokemondb.net/pokedex/togepi|#0175-Togepi-https://pokemondb.net/pokedex/togepi|#0176-Togetic-https://pokemondb.net/pokedex/togetic|#0468-Togekiss-https://pokemondb.net/pokedex/togekiss|
0474,https://pokemondb.net/pokedex/porygon-z,Porygon-Z,34.0 kg (75.0 lbs),0.9 m (2′11″),Normal,,Adaptability|Download|Analytic|,#0137-Porygon-https://pokemondb.net/pokedex/porygon|#0137-Porygon-https://pokemondb.net/pokedex/porygon|#0233-Porygon2-https://pokemondb.net/pokedex/porygon2|#0474-Porygon-Z-https://pokemondb.net/pokedex/porygon-z|
0485,https://pokemondb.net/pokedex/heatran,Heatran,430.0 kg (948.0 lbs),1.7 m (5′07″),Fire,Steel,Flash Fire|Flame Body|,
0486,https://pokemondb.net/pokedex/regigigas,Regigigas,420.0 kg (925.9 lbs),3.7 m (12′02″),Normal,,Slow Start|,
0484,https://pokemondb.net/pokedex/palkia,Palkia,336.0 kg (740.8 lbs),4.2 m (13′09″),Water,Dragon,Pressure|Telepathy|Pressure|Telepathy|,
0469,https://pokemondb.net/pokedex/yanmega,Yanmega,51.5 kg (113.5 lbs),1.9 m (6′03″),Bug,Flying,Speed Boost|Tinted Lens|Frisk|,#0193-Yanma-https://pokemondb.net/pokedex/yanma|#0193-Yanma-https://pokemondb.net/pokedex/yanma|#0469-Yanmega-https://pokemondb.net/pokedex/yanmega|
0466,https://pokemondb.net/pokedex/electivire,Electivire,138.6 kg (305.6 lbs),1.8 m (5′11″),Electric,,Motor Drive|Vital Spirit|,#0239-Elekid-https://pokemondb.net/pokedex/elekid|#0239-Elekid-https://pokemondb.net/pokedex/elekid|#0125-Electabuzz-https://pokemondb.net/pokedex/electabuzz|#0466-Electivire-https://pokemondb.net/pokedex/electivire|
0470,https://pokemondb.net/pokedex/leafeon,Leafeon,25.5 kg (56.2 lbs),1.0 m (3′03″),Grass,,Leaf Guard|Chlorophyll|,#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0135-Jolteon-https://pokemondb.net/pokedex/jolteon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0136-Flareon-https://pokemondb.net/pokedex/flareon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0196-Espeon-https://pokemondb.net/pokedex/espeon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0197-Umbreon-https://pokemondb.net/pokedex/umbreon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0470-Leafeon-https://pokemondb.net/pokedex/leafeon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0471-Glaceon-https://pokemondb.net/pokedex/glaceon|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0133-Eevee-https://pokemondb.net/pokedex/eevee|#0700-Sylveon-https://pokemondb.net/pokedex/sylveon|
0465,https://pokemondb.net/pokedex/tangrowth,Tangrowth,128.6 kg (283.5 lbs),2.0 m (6′07″),Grass,,Chlorophyll|Leaf Guard|Regenerator|,#0114-Tangela-https://pokemondb.net/pokedex/tangela|#0114-Tangela-https://pokemondb.net/pokedex/tangela|#0465-Tangrowth-https://pokemondb.net/pokedex/tangrowth|
0472,https://pokemondb.net/pokedex/gliscor,Gliscor,42.5 kg (93.7 lbs),2.0 m (6′07″),Ground,Flying,Hyper Cutter|Sand Veil|Poison Heal|,#0207-Gligar-https://pokemondb.net/pokedex/gligar|#0207-Gligar-https://pokemondb.net/pokedex/gligar|#0472-Gliscor-https://pokemondb.net/pokedex/gliscor|
0457,https://pokemondb.net/pokedex/lumineon,Lumineon,24.0 kg (52.9 lbs),1.2 m (3′11″),Water,,Swift Swim|Storm Drain|Water Veil|,#0456-Finneon-https://pokemondb.net/pokedex/finneon|#0456-Finneon-https://pokemondb.net/pokedex/finneon|#0457-Lumineon-https://pokemondb.net/pokedex/lumineon|
0460,https://pokemondb.net/pokedex/abomasnow,Abomasnow,135.5 kg (298.7 lbs),2.2 m (7′03″),Grass,Ice,Snow Warning|Soundproof|Snow Warning|,#0459-Snover-https://pokemondb.net/pokedex/snover|#0459-Snover-https://pokemondb.net/pokedex/snover|#0460-Abomasnow-https://pokemondb.net/pokedex/abomasnow|
0462,https://pokemondb.net/pokedex/magnezone,Magnezone,180.0 kg (396.8 lbs),1.2 m (3′11″),Electric,Steel,Magnet Pull|Sturdy|Analytic|,#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0082-Magneton-https://pokemondb.net/pokedex/magneton|#0462-Magnezone-https://pokemondb.net/pokedex/magnezone|
0458,https://pokemondb.net/pokedex/mantyke,Mantyke,65.0 kg (143.3 lbs),1.0 m (3′03″),Water,Flying,Swift Swim|Water Absorb|Water Veil|,#0458-Mantyke-https://pokemondb.net/pokedex/mantyke|#0458-Mantyke-https://pokemondb.net/pokedex/mantyke|#0226-Mantine-https://pokemondb.net/pokedex/mantine|
0464,https://pokemondb.net/pokedex/rhyperior,Rhyperior,282.8 kg (623.5 lbs),2.4 m (7′10″),Ground,Rock,Lightning Rod|Solid Rock|Reckless|,#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0112-Rhydon-https://pokemondb.net/pokedex/rhydon|#0464-Rhyperior-https://pokemondb.net/pokedex/rhyperior|
0463,https://pokemondb.net/pokedex/lickilicky,Lickilicky,140.0 kg (308.6 lbs),1.7 m (5′07″),Normal,,Own Tempo|Oblivious|Cloud Nine|,#0108-Lickitung-https://pokemondb.net/pokedex/lickitung|#0108-Lickitung-https://pokemondb.net/pokedex/lickitung|#0463-Lickilicky-https://pokemondb.net/pokedex/lickilicky|
0459,https://pokemondb.net/pokedex/snover,Snover,50.5 kg (111.3 lbs),1.0 m (3′03″),Grass,Ice,Snow Warning|Soundproof|,#0459-Snover-https://pokemondb.net/pokedex/snover|#0459-Snover-https://pokemondb.net/pokedex/snover|#0460-Abomasnow-https://pokemondb.net/pokedex/abomasnow|
0461,https://pokemondb.net/pokedex/weavile,Weavile,34.0 kg (75.0 lbs),1.1 m (3′07″),Dark,Ice,Pressure|Pickpocket|,#0215-Sneasel-https://pokemondb.net/pokedex/sneasel|#0215-Sneasel-https://pokemondb.net/pokedex/sneasel|#0461-Weavile-https://pokemondb.net/pokedex/weavile|#0215-Sneasel-https://pokemondb.net/pokedex/sneasel|#0215-Sneasel-https://pokemondb.net/pokedex/sneasel|#0903-Sneasler-https://pokemondb.net/pokedex/sneasler|
0452,https://pokemondb.net/pokedex/drapion,Drapion,61.5 kg (135.6 lbs),1.3 m (4′03″),Poison,Dark,Battle Armor|Sniper|Keen Eye|,#0451-Skorupi-https://pokemondb.net/pokedex/skorupi|#0451-Skorupi-https://pokemondb.net/pokedex/skorupi|#0452-Drapion-https://pokemondb.net/pokedex/drapion|
0455,https://pokemondb.net/pokedex/carnivine,Carnivine,27.0 kg (59.5 lbs),1.4 m (4′07″),Grass,Viridian Forest,Levitate|,
0451,https://pokemondb.net/pokedex/skorupi,Skorupi,12.0 kg (26.5 lbs),0.8 m (2′07″),Poison,Bug,Battle Armor|Sniper|Keen Eye|,#0451-Skorupi-https://pokemondb.net/pokedex/skorupi|#0451-Skorupi-https://pokemondb.net/pokedex/skorupi|#0452-Drapion-https://pokemondb.net/pokedex/drapion|
0450,https://pokemondb.net/pokedex/hippowdon,Hippowdon,300.0 kg (661.4 lbs),2.0 m (6′07″),Ground,,Sand Stream|Sand Force|,#0449-Hippopotas-https://pokemondb.net/pokedex/hippopotas|#0449-Hippopotas-https://pokemondb.net/pokedex/hippopotas|#0450-Hippowdon-https://pokemondb.net/pokedex/hippowdon|
0456,https://pokemondb.net/pokedex/finneon,Finneon,7.0 kg (15.4 lbs),0.4 m (1′04″),Water,,Swift Swim|Storm Drain|Water Veil|,#0456-Finneon-https://pokemondb.net/pokedex/finneon|#0456-Finneon-https://pokemondb.net/pokedex/finneon|#0457-Lumineon-https://pokemondb.net/pokedex/lumineon|
0448,https://pokemondb.net/pokedex/lucario,Lucario,54.0 kg (119.0 lbs),1.2 m (3′11″),Fighting,Steel,Steadfast|Inner Focus|Justified|Adaptability|,#0447-Riolu-https://pokemondb.net/pokedex/riolu|#0447-Riolu-https://pokemondb.net/pokedex/riolu|#0448-Lucario-https://pokemondb.net/pokedex/lucario|
0446,https://pokemondb.net/pokedex/munchlax,Munchlax,105.0 kg (231.5 lbs),0.6 m (2′00″),Normal,,Pickup|Thick Fat|Gluttony|,#0446-Munchlax-https://pokemondb.net/pokedex/munchlax|#0446-Munchlax-https://pokemondb.net/pokedex/munchlax|#0143-Snorlax-https://pokemondb.net/pokedex/snorlax|
0447,https://pokemondb.net/pokedex/riolu,Riolu,20.2 kg (44.5 lbs),0.7 m (2′04″),Fighting,,Steadfast|Inner Focus|Prankster|,#0447-Riolu-https://pokemondb.net/pokedex/riolu|#0447-Riolu-https://pokemondb.net/pokedex/riolu|#0448-Lucario-https://pokemondb.net/pokedex/lucario|
0449,https://pokemondb.net/pokedex/hippopotas,Hippopotas,49.5 kg (109.1 lbs),0.8 m (2′07″),Ground,,Sand Stream|Sand Force|,#0449-Hippopotas-https://pokemondb.net/pokedex/hippopotas|#0449-Hippopotas-https://pokemondb.net/pokedex/hippopotas|#0450-Hippowdon-https://pokemondb.net/pokedex/hippowdon|
0445,https://pokemondb.net/pokedex/garchomp,Garchomp,95.0 kg (209.4 lbs),1.9 m (6′03″),Dragon,Ground,Sand Veil|Rough Skin|Sand Force|,#0443-Gible-https://pokemondb.net/pokedex/gible|#0443-Gible-https://pokemondb.net/pokedex/gible|#0444-Gabite-https://pokemondb.net/pokedex/gabite|#0445-Garchomp-https://pokemondb.net/pokedex/garchomp|
0454,https://pokemondb.net/pokedex/toxicroak,Toxicroak,44.4 kg (97.9 lbs),1.3 m (4′03″),Poison,Fighting,Anticipation|Dry Skin|Poison Touch|,#0453-Croagunk-https://pokemondb.net/pokedex/croagunk|#0453-Croagunk-https://pokemondb.net/pokedex/croagunk|#0454-Toxicroak-https://pokemondb.net/pokedex/toxicroak|
0453,https://pokemondb.net/pokedex/croagunk,Croagunk,23.0 kg (50.7 lbs),0.7 m (2′04″),Poison,Fighting,Anticipation|Dry Skin|Poison Touch|,#0453-Croagunk-https://pokemondb.net/pokedex/croagunk|#0453-Croagunk-https://pokemondb.net/pokedex/croagunk|#0454-Toxicroak-https://pokemondb.net/pokedex/toxicroak|
0444,https://pokemondb.net/pokedex/gabite,Gabite,56.0 kg (123.5 lbs),1.4 m (4′07″),Dragon,Ground,Sand Veil|Rough Skin|,#0443-Gible-https://pokemondb.net/pokedex/gible|#0443-Gible-https://pokemondb.net/pokedex/gible|#0444-Gabite-https://pokemondb.net/pokedex/gabite|#0445-Garchomp-https://pokemondb.net/pokedex/garchomp|
0443,https://pokemondb.net/pokedex/gible,Gible,20.5 kg (45.2 lbs),0.7 m (2′04″),Dragon,Ground,Sand Veil|Rough Skin|,#0443-Gible-https://pokemondb.net/pokedex/gible|#0443-Gible-https://pokemondb.net/pokedex/gible|#0444-Gabite-https://pokemondb.net/pokedex/gabite|#0445-Garchomp-https://pokemondb.net/pokedex/garchomp|
0442,https://pokemondb.net/pokedex/spiritomb,Spiritomb,108.0 kg (238.1 lbs),1.0 m (3′03″),Ghost,Dark,Pressure|Infiltrator|,
0441,https://pokemondb.net/pokedex/chatot,Chatot,1.9 kg (4.2 lbs),0.5 m (1′08″),Normal,Flying,Keen Eye|Tangled Feet|Big Pecks|,
0438,https://pokemondb.net/pokedex/bonsly,Bonsly,15.0 kg (33.1 lbs),0.5 m (1′08″),Rock,210,Sturdy|Rock Head|Rattled|,#0438-Bonsly-https://pokemondb.net/pokedex/bonsly|#0438-Bonsly-https://pokemondb.net/pokedex/bonsly|#0185-Sudowoodo-https://pokemondb.net/pokedex/sudowoodo|
0440,https://pokemondb.net/pokedex/happiny,Happiny,24.4 kg (53.8 lbs),0.6 m (2′00″),Normal,,Natural Cure|Serene Grace|Friend Guard|,#0440-Happiny-https://pokemondb.net/pokedex/happiny|#0440-Happiny-https://pokemondb.net/pokedex/happiny|#0113-Chansey-https://pokemondb.net/pokedex/chansey|#0242-Blissey-https://pokemondb.net/pokedex/blissey|
0439,https://pokemondb.net/pokedex/mime-jr,Mime Jr.,13.0 kg (28.7 lbs),0.6 m (2′00″),Psychic,Fairy,Soundproof|Filter|Technician|,#0439-Mime Jr.-https://pokemondb.net/pokedex/mime-jr|#0439-Mime Jr.-https://pokemondb.net/pokedex/mime-jr|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0866-Mr. Rime-https://pokemondb.net/pokedex/mr-rime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0866-Mr. Rime-https://pokemondb.net/pokedex/mr-rime|
0423,https://pokemondb.net/pokedex/gastrodon,Gastrodon,29.9 kg (65.9 lbs),0.9 m (2′11″),Water,Ground,Sticky Hold|Storm Drain|Sand Force|,#0422-Shellos-https://pokemondb.net/pokedex/shellos|#0422-Shellos-https://pokemondb.net/pokedex/shellos|#0423-Gastrodon-https://pokemondb.net/pokedex/gastrodon|
0437,https://pokemondb.net/pokedex/bronzong,Bronzong,187.0 kg (412.3 lbs),1.3 m (4′03″),Steel,Psychic,Levitate|Heatproof|Heavy Metal|,#0436-Bronzor-https://pokemondb.net/pokedex/bronzor|#0436-Bronzor-https://pokemondb.net/pokedex/bronzor|#0437-Bronzong-https://pokemondb.net/pokedex/bronzong|
0422,https://pokemondb.net/pokedex/shellos,Shellos,6.3 kg (13.9 lbs),0.3 m (1′00″),Water,212,Sticky Hold|Storm Drain|Sand Force|,#0422-Shellos-https://pokemondb.net/pokedex/shellos|#0422-Shellos-https://pokemondb.net/pokedex/shellos|#0423-Gastrodon-https://pokemondb.net/pokedex/gastrodon|
0424,https://pokemondb.net/pokedex/ambipom,Ambipom,20.3 kg (44.8 lbs),1.2 m (3′11″),Normal,,Technician|Pickup|Skill Link|,#0190-Aipom-https://pokemondb.net/pokedex/aipom|#0190-Aipom-https://pokemondb.net/pokedex/aipom|#0424-Ambipom-https://pokemondb.net/pokedex/ambipom|
0421,https://pokemondb.net/pokedex/cherrim,Cherrim,9.3 kg (20.5 lbs),0.5 m (1′08″),Grass,,Flower Gift|,#0420-Cherubi-https://pokemondb.net/pokedex/cherubi|#0420-Cherubi-https://pokemondb.net/pokedex/cherubi|#0421-Cherrim-https://pokemondb.net/pokedex/cherrim|
0426,https://pokemondb.net/pokedex/drifblim,Drifblim,15.0 kg (33.1 lbs),1.2 m (3′11″),Ghost,Flying,Aftermath|Unburden|Flare Boost|,#0425-Drifloon-https://pokemondb.net/pokedex/drifloon|#0425-Drifloon-https://pokemondb.net/pokedex/drifloon|#0426-Drifblim-https://pokemondb.net/pokedex/drifblim|
0425,https://pokemondb.net/pokedex/drifloon,Drifloon,1.2 kg (2.6 lbs),0.4 m (1′04″),Ghost,Flying,Aftermath|Unburden|Flare Boost|,#0425-Drifloon-https://pokemondb.net/pokedex/drifloon|#0425-Drifloon-https://pokemondb.net/pokedex/drifloon|#0426-Drifblim-https://pokemondb.net/pokedex/drifblim|
0436,https://pokemondb.net/pokedex/bronzor,Bronzor,60.5 kg (133.4 lbs),0.5 m (1′08″),Steel,Psychic,Levitate|Heatproof|Heavy Metal|,#0436-Bronzor-https://pokemondb.net/pokedex/bronzor|#0436-Bronzor-https://pokemondb.net/pokedex/bronzor|#0437-Bronzong-https://pokemondb.net/pokedex/bronzong|
0435,https://pokemondb.net/pokedex/skuntank,Skuntank,38.0 kg (83.8 lbs),1.0 m (3′03″),Poison,Dark,Stench|Aftermath|Keen Eye|,#0434-Stunky-https://pokemondb.net/pokedex/stunky|#0434-Stunky-https://pokemondb.net/pokedex/stunky|#0435-Skuntank-https://pokemondb.net/pokedex/skuntank|
0414,https://pokemondb.net/pokedex/mothim,Mothim,23.3 kg (51.4 lbs),0.9 m (2′11″),Bug,Flying,Swarm|Tinted Lens|,#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0414-Mothim-https://pokemondb.net/pokedex/mothim|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|
0413,https://pokemondb.net/pokedex/wormadam,Wormadam,6.5 kg (14.3 lbs),0.5 m (1′08″),Bug,Grass,Anticipation|Overcoat|Anticipation|Overcoat|Anticipation|Overcoat|,#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0414-Mothim-https://pokemondb.net/pokedex/mothim|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0412-Burmy-https://pokemondb.net/pokedex/burmy|#0413-Wormadam-https://pokemondb.net/pokedex/wormadam|
0417,https://pokemondb.net/pokedex/pachirisu,Pachirisu,3.9 kg (8.6 lbs),0.4 m (1′04″),Electric,Valley Windworks,Run Away|Pickup|Volt Absorb|,
0415,https://pokemondb.net/pokedex/combee,Combee,5.5 kg (12.1 lbs),0.3 m (1′00″),Bug,Flying,Honey Gather|Hustle|,#0415-Combee-https://pokemondb.net/pokedex/combee|#0415-Combee-https://pokemondb.net/pokedex/combee|#0416-Vespiquen-https://pokemondb.net/pokedex/vespiquen|
0420,https://pokemondb.net/pokedex/cherubi,Cherubi,3.3 kg (7.3 lbs),0.4 m (1′04″),Grass,,Chlorophyll|,#0420-Cherubi-https://pokemondb.net/pokedex/cherubi|#0420-Cherubi-https://pokemondb.net/pokedex/cherubi|#0421-Cherrim-https://pokemondb.net/pokedex/cherrim|
